,date,state,fips,cases,deaths,epoch_ms
1076,2020-03-22,GUAM,66,27,1,1584860400000
1077,2020-03-22,HAWAII,15,56,0,1584860400000
1078,2020-03-22,IDAHO,16,47,0,1584860400000
1079,2020-03-22,ILLINOIS,17,1047,9,1584860400000
1080,2020-03-22,INDIANA,18,204,9,1584860400000
1081,2020-03-22,IOWA,19,90,0,1584860400000
1082,2020-03-22,KANSAS,20,66,2,1584860400000
1083,2020-03-22,KENTUCKY,21,103,3,1584860400000
1084,2020-03-22,LOUISIANA,22,837,20,1584860400000
1085,2020-03-22,MAINE,23,89,0,1584860400000
1086,2020-03-22,MARYLAND,24,245,3,1584860400000
1087,2020-03-22,MASSACHUSETTS,25,646,5,1584860400000
1088,2020-03-22,MICHIGAN,26,1033,9,1584860400000
1089,2020-03-22,MINNESOTA,27,171,1,1584860400000
1090,2020-03-22,MISSISSIPPI,28,207,1,1584860400000
1091,2020-03-22,MISSOURI,29,130,3,1584860400000
1092,2020-03-22,MONTANA,30,34,0,1584860400000
1093,2020-03-22,NEBRASKA,31,62,0,1584860400000
1094,2020-03-22,NEVADA,32,190,2,1584860400000
1095,2020-03-22,NEWHAMPSHIRE,33,78,0,1584860400000
1096,2020-03-22,NEWJERSEY,34,1914,20,1584860400000
1097,2020-03-22,NEWMEXICO,35,65,0,1584860400000
1098,2020-03-22,NEWYORK,36,15188,142,1584860400000
1099,2020-03-22,NORTHCAROLINA,37,269,0,1584860400000
1100,2020-03-22,NORTHDAKOTA,38,30,0,1584860400000
1101,2020-03-22,OHIO,39,351,3,1584860400000
1102,2020-03-22,OKLAHOMA,40,67,2,1584860400000
1103,2020-03-22,OREGON,41,161,5,1584860400000
1104,2020-03-22,PENNSYLVANIA,42,504,3,1584860400000
1105,2020-03-22,PUERTORICO,72,23,1,1584860400000
1106,2020-03-22,RHODEISLAND,44,83,0,1584860400000
1107,2020-03-22,SOUTHCAROLINA,45,194,3,1584860400000
1108,2020-03-22,SOUTHDAKOTA,46,21,1,1584860400000
1109,2020-03-22,TENNESSEE,47,424,2,1584860400000
1110,2020-03-22,TEXAS,48,632,7,1584860400000
1111,2020-03-22,UTAH,49,182,1,1584860400000
1112,2020-03-22,VERMONT,50,52,2,1584860400000
1113,2020-03-22,VIRGINISLANDS,78,17,0,1584860400000
1114,2020-03-22,VIRGINIA,51,219,6,1584860400000
1115,2020-03-22,WASHINGTON,53,1844,97,1584860400000
1116,2020-03-22,WESTVIRGINIA,54,16,0,1584860400000
1117,2020-03-22,WISCONSIN,55,382,4,1584860400000
1118,2020-03-22,WYOMING,56,26,0,1584860400000
1119,2020-03-23,ALABAMA,1,196,0,1584946800000
1120,2020-03-23,ALASKA,2,36,0,1584946800000
1121,2020-03-23,ARIZONA,4,234,2,1584946800000
1122,2020-03-23,ARKANSAS,5,201,0,1584946800000
1123,2020-03-23,CALIFORNIA,6,2240,39,1584946800000
1124,2020-03-23,COLORADO,8,721,10,1584946800000
1125,2020-03-23,CONNECTICUT,9,415,10,1584946800000
1126,2020-03-23,DELAWARE,10,87,0,1584946800000
1127,2020-03-23,DISTRICTOFCOLUMBIA,11,116,2,1584946800000
1128,2020-03-23,FLORIDA,12,1222,18,1584946800000
1129,2020-03-23,GEORGIA,13,800,25,1584946800000
1130,2020-03-23,GUAM,66,29,1,1584946800000
1131,2020-03-23,HAWAII,15,77,0,1584946800000
1132,2020-03-23,IDAHO,16,50,0,1584946800000
1133,2020-03-23,ILLINOIS,17,1285,12,1584946800000
1134,2020-03-23,INDIANA,18,264,12,1584946800000
1135,2020-03-23,IOWA,19,105,0,1584946800000
1136,2020-03-23,KANSAS,20,82,2,1584946800000
1137,2020-03-23,KENTUCKY,21,124,3,1584946800000
1138,2020-03-23,LOUISIANA,22,1172,34,1584946800000
1139,2020-03-23,MAINE,23,107,0,1584946800000
1140,2020-03-23,MARYLAND,24,290,3,1584946800000
1141,2020-03-23,MASSACHUSETTS,25,777,9,1584946800000
1142,2020-03-23,MICHIGAN,26,1324,16,1584946800000
1143,2020-03-23,MINNESOTA,27,235,1,1584946800000
1144,2020-03-23,MISSISSIPPI,28,249,1,1584946800000
1145,2020-03-23,MISSOURI,29,183,4,1584946800000
1146,2020-03-23,MONTANA,30,45,0,1584946800000
1147,2020-03-23,NEBRASKA,31,73,0,1584946800000
1148,2020-03-23,NEVADA,32,265,4,1584946800000
1149,2020-03-23,NEWHAMPSHIRE,33,101,1,1584946800000
1150,2020-03-23,NEWJERSEY,34,2844,27,1584946800000
1151,2020-03-23,NEWMEXICO,35,83,0,1584946800000
1152,2020-03-23,NEWYORK,36,20899,183,1584946800000
1153,2020-03-23,NORTHCAROLINA,37,302,0,1584946800000
1154,2020-03-23,NORTHDAKOTA,38,32,0,1584946800000
1155,2020-03-23,OHIO,39,444,6,1584946800000
1156,2020-03-23,OKLAHOMA,40,81,2,1584946800000
1157,2020-03-23,OREGON,41,191,5,1584946800000
1158,2020-03-23,PENNSYLVANIA,42,644,6,1584946800000
1159,2020-03-23,PUERTORICO,72,31,2,1584946800000
1160,2020-03-23,RHODEISLAND,44,106,0,1584946800000
1161,2020-03-23,SOUTHCAROLINA,45,299,5,1584946800000
1162,2020-03-23,SOUTHDAKOTA,46,28,1,1584946800000
1163,2020-03-23,TENNESSEE,47,522,2,1584946800000
1164,2020-03-23,TEXAS,48,728,7,1584946800000
1165,2020-03-23,UTAH,49,257,1,1584946800000
1166,2020-03-23,VERMONT,50,75,2,1584946800000
1167,2020-03-23,VIRGINISLANDS,78,17,0,1584946800000
1168,2020-03-23,VIRGINIA,51,254,6,1584946800000
1169,2020-03-23,WASHINGTON,53,2101,110,1584946800000
1170,2020-03-23,WESTVIRGINIA,54,16,0,1584946800000
1171,2020-03-23,WISCONSIN,55,418,5,1584946800000
1172,2020-03-23,WYOMING,56,28,0,1584946800000
1173,2020-03-24,ALABAMA,1,242,0,1585033200000
1174,2020-03-24,ALASKA,2,42,0,1585033200000
1175,2020-03-24,ARIZONA,4,326,6,1585033200000
1176,2020-03-24,ARKANSAS,5,231,2,1585033200000
1177,2020-03-24,CALIFORNIA,6,2644,52,1585033200000
1178,2020-03-24,COLORADO,8,912,11,1585033200000
1179,2020-03-24,CONNECTICUT,9,618,12,1585033200000
1180,2020-03-24,DELAWARE,10,104,0,1585033200000
1181,2020-03-24,DISTRICTOFCOLUMBIA,11,137,2,1585033200000
1182,2020-03-24,FLORIDA,12,1467,19,1585033200000
1183,2020-03-24,GEORGIA,13,1095,38,1585033200000
1184,2020-03-24,GUAM,66,32,1,1585033200000
1185,2020-03-24,HAWAII,15,90,0,1585033200000
1186,2020-03-24,IDAHO,16,73,0,1585033200000
1187,2020-03-24,ILLINOIS,17,1535,16,1585033200000
1188,2020-03-24,INDIANA,18,371,17,1585033200000
1189,2020-03-24,IOWA,19,124,1,1585033200000
1190,2020-03-24,KANSAS,20,99,3,1585033200000
1191,2020-03-24,KENTUCKY,21,157,3,1585033200000
1192,2020-03-24,LOUISIANA,22,1388,46,1585033200000
1193,2020-03-24,MAINE,23,118,0,1585033200000
1194,2020-03-24,MARYLAND,24,349,4,1585033200000
1195,2020-03-24,MASSACHUSETTS,25,1159,11,1585033200000
1196,2020-03-24,MICHIGAN,26,1791,24,1585033200000
1197,2020-03-24,MINNESOTA,27,262,1,1585033200000
1198,2020-03-24,MISSISSIPPI,28,320,1,1585033200000
1199,2020-03-24,MISSOURI,29,255,5,1585033200000
1200,2020-03-24,MONTANA,30,51,0,1585033200000
1201,2020-03-24,NEBRASKA,31,77,0,1585033200000
1202,2020-03-24,NEVADA,32,315,6,1585033200000
1203,2020-03-24,NEWHAMPSHIRE,33,108,1,1585033200000
1204,2020-03-24,NEWJERSEY,34,3675,44,1585033200000
1205,2020-03-24,NEWMEXICO,35,100,0,1585033200000
1206,2020-03-24,NEWYORK,36,25703,256,1585033200000
1207,2020-03-24,NORTHCAROLINA,37,397,0,1585033200000
1208,2020-03-24,NORTHDAKOTA,38,36,0,1585033200000
1209,2020-03-24,OHIO,39,564,8,1585033200000
1210,2020-03-24,OKLAHOMA,40,106,3,1585033200000
1211,2020-03-24,OREGON,41,209,8,1585033200000
1212,2020-03-24,PENNSYLVANIA,42,851,7,1585033200000
1213,2020-03-24,PUERTORICO,72,39,2,1585033200000
1214,2020-03-24,RHODEISLAND,44,124,0,1585033200000
1215,2020-03-24,SOUTHCAROLINA,45,342,7,1585033200000
1216,2020-03-24,SOUTHDAKOTA,46,30,1,1585033200000
1217,2020-03-24,TENNESSEE,47,678,2,1585033200000
1218,2020-03-24,TEXAS,48,857,11,1585033200000
1219,2020-03-24,UTAH,49,298,1,1585033200000
1220,2020-03-24,VERMONT,50,95,7,1585033200000
1221,2020-03-24,VIRGINISLANDS,78,17,0,1585033200000
1222,2020-03-24,VIRGINIA,51,290,7,1585033200000
1223,2020-03-24,WASHINGTON,53,2469,123,1585033200000
1224,2020-03-24,WESTVIRGINIA,54,39,0,1585033200000
1225,2020-03-24,WISCONSIN,55,481,5,1585033200000
1226,2020-03-24,WYOMING,56,37,0,1585033200000
1227,2020-03-25,ALABAMA,1,386,1,1585119600000
1228,2020-03-25,ALASKA,2,59,0,1585119600000
1229,2020-03-25,ARIZONA,4,402,6,1585119600000
1230,2020-03-25,ARKANSAS,5,307,2,1585119600000
1231,2020-03-25,CALIFORNIA,6,3183,67,1585119600000
1232,2020-03-25,COLORADO,8,1086,19,1585119600000
1233,2020-03-25,CONNECTICUT,9,875,19,1585119600000
1234,2020-03-25,DELAWARE,10,119,0,1585119600000
1235,2020-03-25,DISTRICTOFCOLUMBIA,11,183,2,1585119600000
1236,2020-03-25,FLORIDA,12,1965,23,1585119600000
1237,2020-03-25,GEORGIA,13,1385,47,1585119600000
1238,2020-03-25,GUAM,66,32,1,1585119600000
1239,2020-03-25,HAWAII,15,95,0,1585119600000
1240,2020-03-25,IDAHO,16,123,0,1585119600000
1241,2020-03-25,ILLINOIS,17,1874,21,1585119600000
1242,2020-03-25,INDIANA,18,484,19,1585119600000
1243,2020-03-25,IOWA,19,145,1,1585119600000
1244,2020-03-25,KANSAS,20,132,3,1585119600000
1245,2020-03-25,KENTUCKY,21,198,5,1585119600000
1246,2020-03-25,LOUISIANA,22,1795,65,1585119600000
1247,2020-03-25,MAINE,23,142,0,1585119600000
1248,2020-03-25,MARYLAND,24,423,4,1585119600000
1249,2020-03-25,MASSACHUSETTS,25,1838,15,1585119600000
1250,2020-03-25,MICHIGAN,26,2293,43,1585119600000
1251,2020-03-25,MINNESOTA,27,287,1,1585119600000
1252,2020-03-25,MISSISSIPPI,28,376,5,1585119600000
1253,2020-03-25,MISSOURI,29,377,8,1585119600000
1254,2020-03-25,MONTANA,30,65,0,1585119600000
1255,2020-03-25,NEBRASKA,31,84,0,1585119600000
1256,2020-03-25,NEVADA,32,405,10,1585119600000
1257,2020-03-25,NEWHAMPSHIRE,33,137,1,1585119600000
1258,2020-03-25,NEWJERSEY,34,4402,62,1585119600000
1259,2020-03-25,NEWMEXICO,35,112,1,1585119600000
1260,2020-03-25,NEWYORK,36,33116,375,1585119600000
1261,2020-03-25,NORTHCAROLINA,37,561,1,1585119600000
1262,2020-03-25,NORTHDAKOTA,38,45,0,1585119600000
1263,2020-03-25,OHIO,39,706,11,1585119600000
1264,2020-03-25,OKLAHOMA,40,164,5,1585119600000
1265,2020-03-25,OREGON,41,266,10,1585119600000
1266,2020-03-25,PENNSYLVANIA,42,1151,11,1585119600000
1267,2020-03-25,PUERTORICO,72,51,2,1585119600000
1268,2020-03-25,RHODEISLAND,44,132,0,1585119600000
1269,2020-03-25,SOUTHCAROLINA,45,424,7,1585119600000
1270,2020-03-25,SOUTHDAKOTA,46,41,1,1585119600000
1271,2020-03-25,TENNESSEE,47,806,3,1585119600000
1272,2020-03-25,TEXAS,48,1119,12,1585119600000
1273,2020-03-25,UTAH,49,346,1,1585119600000
1274,2020-03-25,VERMONT,50,123,8,1585119600000
1275,2020-03-25,VIRGINISLANDS,78,17,0,1585119600000
1276,2020-03-25,VIRGINIA,51,390,9,1585119600000
1277,2020-03-25,WASHINGTON,53,2585,130,1585119600000
1278,2020-03-25,WESTVIRGINIA,54,51,0,1585119600000
1279,2020-03-25,WISCONSIN,55,623,7,1585119600000
1280,2020-03-25,WYOMING,56,49,0,1585119600000
1281,2020-03-26,ALABAMA,1,538,3,1585206000000
1282,2020-03-26,ALASKA,2,69,0,1585206000000
1283,2020-03-26,ARIZONA,4,508,8,1585206000000
1284,2020-03-26,ARKANSAS,5,350,3,1585206000000
1285,2020-03-26,CALIFORNIA,6,4060,82,1585206000000
1286,2020-03-26,COLORADO,8,1432,24,1585206000000
1287,2020-03-26,CONNECTICUT,9,1012,21,1585206000000
1288,2020-03-26,DELAWARE,10,143,1,1585206000000
1289,2020-03-26,DISTRICTOFCOLUMBIA,11,231,3,1585206000000
1290,2020-03-26,FLORIDA,12,2477,29,1585206000000
1291,2020-03-26,GEORGIA,13,1641,56,1585206000000
1292,2020-03-26,GUAM,66,49,1,1585206000000
1293,2020-03-26,HAWAII,15,106,0,1585206000000
1294,2020-03-26,IDAHO,16,189,3,1585206000000
1295,2020-03-26,ILLINOIS,17,2538,26,1585206000000
1296,2020-03-26,INDIANA,18,661,23,1585206000000
1297,2020-03-26,IOWA,19,179,1,1585206000000
1298,2020-03-26,KANSAS,20,171,3,1585206000000
1299,2020-03-26,KENTUCKY,21,248,5,1585206000000
1300,2020-03-26,LOUISIANA,22,2305,83,1585206000000
1301,2020-03-26,MAINE,23,155,0,1585206000000
1302,2020-03-26,MARYLAND,24,581,4,1585206000000
1303,2020-03-26,MASSACHUSETTS,25,2417,25,1585206000000
1304,2020-03-26,MICHIGAN,26,2877,63,1585206000000
1305,2020-03-26,MINNESOTA,27,346,2,1585206000000
1306,2020-03-26,MISSISSIPPI,28,486,6,1585206000000
1307,2020-03-26,MISSOURI,29,507,8,1585206000000
1308,2020-03-26,MONTANA,30,90,0,1585206000000
1309,2020-03-26,NEBRASKA,31,91,0,1585206000000
1310,2020-03-26,NEVADA,32,535,10,1585206000000
1311,2020-03-26,NEWHAMPSHIRE,33,158,1,1585206000000
1312,2020-03-26,NEWJERSEY,34,6876,81,1585206000000
1313,2020-03-26,NEWMEXICO,35,136,1,1585206000000
1314,2020-03-26,NEWYORK,36,39057,502,1585206000000
1315,2020-03-26,NORTHCAROLINA,37,637,2,1585206000000
1316,2020-03-26,NORTHDAKOTA,38,58,0,1585206000000
1317,2020-03-26,OHIO,39,867,15,1585206000000
1318,2020-03-26,OKLAHOMA,40,248,7,1585206000000
1319,2020-03-26,OREGON,41,316,11,1585206000000
1320,2020-03-26,PENNSYLVANIA,42,1690,16,1585206000000
1321,2020-03-26,PUERTORICO,72,64,2,1585206000000
1322,2020-03-26,RHODEISLAND,44,165,0,1585206000000
1323,2020-03-26,SOUTHCAROLINA,45,456,9,1585206000000
1324,2020-03-26,SOUTHDAKOTA,46,46,1,1585206000000
1325,2020-03-26,TENNESSEE,47,981,3,1585206000000
1326,2020-03-26,TEXAS,48,1542,21,1585206000000
1327,2020-03-26,UTAH,49,402,1,1585206000000
1328,2020-03-26,VERMONT,50,158,9,1585206000000
1329,2020-03-26,VIRGINISLANDS,78,17,0,1585206000000
1330,2020-03-26,VIRGINIA,51,603,14,1585206000000
1331,2020-03-26,WASHINGTON,53,3208,151,1585206000000
1332,2020-03-26,WESTVIRGINIA,54,76,0,1585206000000
1333,2020-03-26,WISCONSIN,55,754,10,1585206000000
1334,2020-03-26,WYOMING,56,56,0,1585206000000
1335,2020-03-27,ALABAMA,1,639,4,1585292400000
1336,2020-03-27,ALASKA,2,85,1,1585292400000
1337,2020-03-27,ARIZONA,4,665,15,1585292400000
1338,2020-03-27,ARKANSAS,5,385,3,1585292400000
1339,2020-03-27,CALIFORNIA,6,4914,102,1585292400000
1340,2020-03-27,COLORADO,8,1735,31,1585292400000
1341,2020-03-27,CONNECTICUT,9,1291,27,1585292400000
1342,2020-03-27,DELAWARE,10,165,2,1585292400000
1343,2020-03-27,DISTRICTOFCOLUMBIA,11,267,3,1585292400000
1344,2020-03-27,FLORIDA,12,3198,46,1585292400000
1345,2020-03-27,GEORGIA,13,2198,64,1585292400000
1346,2020-03-27,GUAM,66,53,1,1585292400000
1347,2020-03-27,HAWAII,15,120,0,1585292400000
1348,2020-03-27,IDAHO,16,231,4,1585292400000
1349,2020-03-27,ILLINOIS,17,3029,37,1585292400000
1350,2020-03-27,INDIANA,18,988,32,1585292400000
1351,2020-03-27,IOWA,19,235,3,1585292400000
1352,2020-03-27,KANSAS,20,212,4,1585292400000
1353,2020-03-27,KENTUCKY,21,302,8,1585292400000
1354,2020-03-27,LOUISIANA,22,2746,119,1585292400000
1355,2020-03-27,MAINE,23,168,1,1585292400000
1356,2020-03-27,MARYLAND,24,775,5,1585292400000
1357,2020-03-27,MASSACHUSETTS,25,3240,35,1585292400000
1358,2020-03-27,MICHIGAN,26,3655,93,1585292400000
1359,2020-03-27,MINNESOTA,27,398,4,1585292400000
1360,2020-03-27,MISSISSIPPI,28,579,8,1585292400000
1361,2020-03-27,MISSOURI,29,670,9,1585292400000
1362,2020-03-27,MONTANA,30,121,1,1585292400000
1363,2020-03-27,NEBRASKA,31,99,2,1585292400000
1364,2020-03-27,NEVADA,32,621,10,1585292400000
1365,2020-03-27,NEWHAMPSHIRE,33,187,2,1585292400000
1366,2020-03-27,NEWJERSEY,34,8825,108,1585292400000
1367,2020-03-27,NEWMEXICO,35,191,1,1585292400000
1368,2020-03-27,NEWYORK,36,44745,645,1585292400000
1369,2020-03-27,NORTHCAROLINA,37,782,3,1585292400000
1370,2020-03-27,NORTHDAKOTA,38,68,1,1585292400000
1371,2020-03-27,OHIO,39,1144,22,1585292400000
1372,2020-03-27,OKLAHOMA,40,322,8,1585292400000
1373,2020-03-27,OREGON,41,414,12,1585292400000
1374,2020-03-27,PENNSYLVANIA,42,2217,23,1585292400000
1375,2020-03-27,PUERTORICO,72,79,3,1585292400000
1376,2020-03-27,RHODEISLAND,44,203,0,1585292400000
1377,2020-03-27,SOUTHCAROLINA,45,539,13,1585292400000
1378,2020-03-27,SOUTHDAKOTA,46,58,1,1585292400000
1379,2020-03-27,TENNESSEE,47,1180,6,1585292400000
1380,2020-03-27,TEXAS,48,1940,23,1585292400000
1381,2020-03-27,UTAH,49,480,2,1585292400000
1382,2020-03-27,VERMONT,50,184,10,1585292400000
1383,2020-03-27,VIRGINISLANDS,78,19,0,1585292400000
1384,2020-03-27,VIRGINIA,51,605,14,1585292400000
1385,2020-03-27,WASHINGTON,53,3770,177,1585292400000
1386,2020-03-27,WESTVIRGINIA,54,96,0,1585292400000
1387,2020-03-27,WISCONSIN,55,930,16,1585292400000
1388,2020-03-27,WYOMING,56,73,0,1585292400000
1389,2020-03-28,ALABAMA,1,720,4,1585378800000
1390,2020-03-28,ALASKA,2,102,1,1585378800000
1391,2020-03-28,ARIZONA,4,773,15,1585378800000
1392,2020-03-28,ARKANSAS,5,409,5,1585378800000
1393,2020-03-28,CALIFORNIA,6,5565,121,1585378800000
1394,2020-03-28,COLORADO,8,2061,44,1585378800000
1395,2020-03-28,CONNECTICUT,9,1524,33,1585378800000
1396,2020-03-28,DELAWARE,10,214,5,1585378800000
1397,2020-03-28,DISTRICTOFCOLUMBIA,11,304,4,1585378800000
1398,2020-03-28,FLORIDA,12,4038,56,1585378800000
1399,2020-03-28,GEORGIA,13,2447,79,1585378800000
1400,2020-03-28,GUAM,66,57,1,1585378800000
1401,2020-03-28,HAWAII,15,151,0,1585378800000
1402,2020-03-28,IDAHO,16,261,5,1585378800000
1403,2020-03-28,ILLINOIS,17,3547,50,1585378800000
1404,2020-03-28,INDIANA,18,1239,38,1585378800000
1405,2020-03-28,IOWA,19,298,3,1585378800000
1406,2020-03-28,KANSAS,20,271,6,1585378800000
1407,2020-03-28,KENTUCKY,21,394,9,1585378800000
1408,2020-03-28,LOUISIANA,22,3315,137,1585378800000
1409,2020-03-28,MAINE,23,211,1,1585378800000
1410,2020-03-28,MARYLAND,24,1066,10,1585378800000
1411,2020-03-28,MASSACHUSETTS,25,4257,44,1585378800000
1412,2020-03-28,MICHIGAN,26,4634,111,1585378800000
1413,2020-03-28,MINNESOTA,27,440,5,1585378800000
1414,2020-03-28,MISSISSIPPI,28,669,13,1585378800000
1415,2020-03-28,MISSOURI,29,837,10,1585378800000
1416,2020-03-28,MONTANA,30,147,1,1585378800000
1417,2020-03-28,NEBRASKA,31,121,2,1585378800000
1418,2020-03-28,NEVADA,32,738,14,1585378800000
1419,2020-03-28,NEWHAMPSHIRE,33,214,2,1585378800000
1420,2020-03-28,NEWJERSEY,34,11124,140,1585378800000
1421,2020-03-28,NEWMEXICO,35,208,2,1585378800000
1422,2020-03-28,NEWYORK,36,53516,935,1585378800000
1423,2020-03-28,NORTHCAROLINA,37,971,4,1585378800000
1424,2020-03-28,NORTHDAKOTA,38,93,1,1585378800000
1425,2020-03-28,NORTHERNMARIANAISLANDS,69,2,0,1585378800000
1426,2020-03-28,OHIO,39,1406,25,1585378800000
1427,2020-03-28,OKLAHOMA,40,377,15,1585378800000
1428,2020-03-28,OREGON,41,479,13,1585378800000
1429,2020-03-28,PENNSYLVANIA,42,2815,35,1585378800000
1430,2020-03-28,PUERTORICO,72,100,3,1585378800000
1431,2020-03-28,RHODEISLAND,44,239,2,1585378800000
1432,2020-03-28,SOUTHCAROLINA,45,660,15,1585378800000
1433,2020-03-28,SOUTHDAKOTA,46,68,1,1585378800000
1434,2020-03-28,TENNESSEE,47,1363,6,1585378800000
1435,2020-03-28,TEXAS,48,2158,29,1585378800000
1436,2020-03-28,UTAH,49,608,2,1585378800000
1437,2020-03-28,VERMONT,50,211,12,1585378800000
1438,2020-03-28,VIRGINISLANDS,78,19,0,1585378800000
1439,2020-03-28,VIRGINIA,51,739,17,1585378800000
1440,2020-03-28,WASHINGTON,53,4311,191,1585378800000
1441,2020-03-28,WESTVIRGINIA,54,113,0,1585378800000
1442,2020-03-28,WISCONSIN,55,1042,17,1585378800000
1443,2020-03-28,WYOMING,56,84,0,1585378800000
1444,2020-03-29,ALABAMA,1,830,5,1585465200000
1445,2020-03-29,ALASKA,2,114,1,1585465200000
1446,2020-03-29,ARIZONA,4,929,18,1585465200000
1447,2020-03-29,ARKANSAS,5,449,6,1585465200000
1448,2020-03-29,CALIFORNIA,6,6266,130,1585465200000
1449,2020-03-29,COLORADO,8,2315,47,1585465200000
1450,2020-03-29,CONNECTICUT,9,1993,34,1585465200000
1451,2020-03-29,DELAWARE,10,232,6,1585465200000
1452,2020-03-29,DISTRICTOFCOLUMBIA,11,342,5,1585465200000
1453,2020-03-29,FLORIDA,12,4942,59,1585465200000
1454,2020-03-29,GEORGIA,13,2683,83,1585465200000
1455,2020-03-29,GUAM,66,58,1,1585465200000
1456,2020-03-29,HAWAII,15,175,0,1585465200000
1457,2020-03-29,IDAHO,16,310,6,1585465200000
1458,2020-03-29,ILLINOIS,17,4613,70,1585465200000
1459,2020-03-29,INDIANA,18,1522,40,1585465200000
1460,2020-03-29,IOWA,19,336,4,1585465200000
1461,2020-03-29,KANSAS,20,332,7,1585465200000
1462,2020-03-29,KENTUCKY,21,439,9,1585465200000
1463,2020-03-29,LOUISIANA,22,3539,152,1585465200000
1464,2020-03-29,MAINE,23,253,3,1585465200000
1465,2020-03-29,MARYLAND,24,1244,11,1585465200000
1466,2020-03-29,MASSACHUSETTS,25,4955,48,1585465200000
1467,2020-03-29,MICHIGAN,26,5486,132,1585465200000
1468,2020-03-29,MINNESOTA,27,504,9,1585465200000
1469,2020-03-29,MISSISSIPPI,28,759,14,1585465200000
1470,2020-03-29,MISSOURI,29,902,12,1585465200000
1471,2020-03-29,MONTANA,30,161,1,1585465200000
1472,2020-03-29,NEBRASKA,31,136,2,1585465200000
1473,2020-03-29,NEVADA,32,920,15,1585465200000
1474,2020-03-29,NEWHAMPSHIRE,33,258,3,1585465200000
1475,2020-03-29,NEWJERSEY,34,13386,161,1585465200000
1476,2020-03-29,NEWMEXICO,35,237,2,1585465200000
1477,2020-03-29,NEWYORK,36,59783,1180,1585465200000
1478,2020-03-29,NORTHCAROLINA,37,1164,6,1585465200000
1479,2020-03-29,NORTHDAKOTA,38,97,1,1585465200000
1480,2020-03-29,NORTHERNMARIANAISLANDS,69,2,0,1585465200000
1481,2020-03-29,OHIO,39,1665,30,1585465200000
1482,2020-03-29,OKLAHOMA,40,429,16,1585465200000
1483,2020-03-29,OREGON,41,548,13,1585465200000
1484,2020-03-29,PENNSYLVANIA,42,3441,40,1585465200000
1485,2020-03-29,PUERTORICO,72,127,5,1585465200000
1486,2020-03-29,RHODEISLAND,44,294,3,1585465200000
1487,2020-03-29,SOUTHCAROLINA,45,774,16,1585465200000
1488,2020-03-29,SOUTHDAKOTA,46,90,1,1585465200000
1489,2020-03-29,TENNESSEE,47,1569,7,1585465200000
1490,2020-03-29,TEXAS,48,2709,35,1585465200000
1491,2020-03-29,UTAH,49,719,2,1585465200000
1492,2020-03-29,VERMONT,50,235,12,1585465200000
1493,2020-03-29,VIRGINISLANDS,78,23,0,1585465200000
1494,2020-03-29,VIRGINIA,51,889,22,1585465200000
1495,2020-03-29,WASHINGTON,53,4896,207,1585465200000
1496,2020-03-29,WESTVIRGINIA,54,124,1,1585465200000
1497,2020-03-29,WISCONSIN,55,1120,17,1585465200000
1498,2020-03-29,WYOMING,56,87,0,1585465200000
1499,2020-03-30,ALABAMA,1,947,11,1585551600000
1500,2020-03-30,ALASKA,2,119,2,1585551600000
1501,2020-03-30,ARIZONA,4,1169,20,1585551600000
1502,2020-03-30,ARKANSAS,5,508,7,1585551600000
1503,2020-03-30,CALIFORNIA,6,7421,146,1585551600000
1504,2020-03-30,COLORADO,8,2628,51,1585551600000
1505,2020-03-30,CONNECTICUT,9,2571,36,1585551600000
1506,2020-03-30,DELAWARE,10,264,7,1585551600000
1507,2020-03-30,DISTRICTOFCOLUMBIA,11,401,9,1585551600000
1508,2020-03-30,FLORIDA,12,5694,71,1585551600000
1509,2020-03-30,GEORGIA,13,3032,102,1585551600000
1510,2020-03-30,GUAM,66,60,1,1585551600000
1511,2020-03-30,HAWAII,15,204,0,1585551600000
1512,2020-03-30,IDAHO,16,415,7,1585551600000
1513,2020-03-30,ILLINOIS,17,5070,84,1585551600000
1514,2020-03-30,INDIANA,18,1797,44,1585551600000
1515,2020-03-30,IOWA,19,424,6,1585551600000
1516,2020-03-30,KANSAS,20,373,9,1585551600000
1517,2020-03-30,KENTUCKY,21,480,11,1585551600000
1518,2020-03-30,LOUISIANA,22,4024,186,1585551600000
1519,2020-03-30,MAINE,23,275,3,1585551600000
1520,2020-03-30,MARYLAND,24,1414,15,1585551600000
1521,2020-03-30,MASSACHUSETTS,25,5752,56,1585551600000
1522,2020-03-30,MICHIGAN,26,6508,197,1585551600000
1523,2020-03-30,MINNESOTA,27,576,10,1585551600000
1524,2020-03-30,MISSISSIPPI,28,848,16,1585551600000
1525,2020-03-30,MISSOURI,29,1049,13,1585551600000
1526,2020-03-30,MONTANA,30,177,4,1585551600000
1527,2020-03-30,NEBRASKA,31,185,3,1585551600000
1528,2020-03-30,NEVADA,32,1044,18,1585551600000
1529,2020-03-30,NEWHAMPSHIRE,33,314,3,1585551600000
1530,2020-03-30,NEWJERSEY,34,16636,199,1585551600000
1531,2020-03-30,NEWMEXICO,35,281,4,1585551600000
1532,2020-03-30,NEWYORK,36,67462,1512,1585551600000
1533,2020-03-30,NORTHCAROLINA,37,1302,6,1585551600000
1534,2020-03-30,NORTHDAKOTA,38,108,3,1585551600000
1535,2020-03-30,NORTHERNMARIANAISLANDS,69,2,0,1585551600000
1536,2020-03-30,OHIO,39,1933,40,1585551600000
